root_uid	eventmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	attribute	start_date_type	start_date	end_date_type	end_date
IC001V9CI	VMIC001V9CI.000144	IC001V9CL	284	290	atacada	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Attack with drones	conflict	attack	bombing	none	startafter	2018-07-31	endbefore	2018-08-04
IC001V9CI	VMIC001V9CI.000191	IC001V9CL	444	452	explosión	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Explosion from the bombing	conflict	attack	bombing	none	startafter	2018-07-31	endbefore	2018-08-04
IC001V9CI	VMIC001V9CI.000225	IC001V9CL	634	652	ofrecía a la prensa	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Press conference	contact	mediastatement	broadcast	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000272	IC001V9CL	690	697	atentado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The attack	conflict	attack	bombing	none	startafter	2018-07-31	endbefore	2018-08-04
IC001V9CI	VMIC001V9CI.000340	IC001V9CL	785	793	confesión	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Requesens' video confession	contact	mediastatement	broadcast	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000421	IC001V9CL	852	859	confirmó	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Requesens' video confession	contact	mediastatement	broadcast	none	startafter	2014-08-04	endbefore	2014-08-10
IC001V9CI	VMIC001V9CI.000455	IC001V9CL	826	833	detenido	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Requesens arrested	justice	arrestjaildetain	arrestjaildetain	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000502	IC001V9CL	880	887	detenido	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Another person arrested	justice	arrestjaildetain	arrestjaildetain	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000690	IC001V9CL	1484	1492	detenidos	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Arrested people	justice	arrestjaildetain	arrestjaildetain	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000724	IC001V9CK	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	80.105	82.785	EMPTY_NA	EMPTY_NA	Juan Requesens contacted by Julio Borges	contact	discussion	unspecified	none	startbefore	2018-08-10	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000818	IC001V9CK	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	90.489	93.786	EMPTY_NA	EMPTY_NA	Juan Requesens texted Juan Monasterio	contact	discussion	correspondence	none	startbefore	2018-08-10	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000865	IC001V9CK	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	79.257	81.566	EMPTY_NA	EMPTY_NA	Requesens' video being shown	contact	mediastatement	broadcast	none	startafter	2018-08-04	endbefore	2018-08-10
IC001V9CI	VMIC001V9CI.000990	IC001V9CK	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	100.92	105.574	EMPTY_NA	EMPTY_NA	Press conference	contact	mediastatement	broadcast	none	startafter	2018-08-04	endbefore	2018-08-10
IC001VCIQ	VMIC001VCIQ.000024	IC001VCIS	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	64.936	69.328	EMPTY_NA	EMPTY_NA	Soldier injured	life	injure	injurycausedbyviolentevents	none	starton	2018-08-04	endon	2018-08-04
IC001VCIQ	VMIC001VCIQ.000058	IC001VCIS	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	69.313	77.414	EMPTY_NA	EMPTY_NA	Soldiers flee	movement	transportperson	evacuationrescue	none	starton	2018-08-04	endon	2018-08-04
IC001VCIQ	VMIC001VCIQ.000105	IC001VCIS	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	89.868	96.093	EMPTY_NA	EMPTY_NA	Attack in Venezuela	conflict	attack	bombing	none	starton	2018-08-04	endon	2018-08-04
IC001VCIQ	VMIC001VCIQ.000147	IC001VCIS	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	64.936	69.231	EMPTY_NA	EMPTY_NA	Soldier being evacuated	movement	transportperson	evacuationrescue	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.000050	IC001VFZU	351	358	atentado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Attack against Maduro	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.000319	IC001VFZU	534	543	magnicidio	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Attempted magnicide against Maduro	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.000366	IC001VFZU	755	762	atentado	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The failed attack	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.000400	IC001VFZU	773	782	capturados	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Those who participated in the attack have been captured	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.000494	IC001VFZU	1023	1028	ataque	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Right-wing Venezuelan politicians attacked the president	conflict	attack	unspecified	none	starton	2017-07-30	endon	2017-07-30
IC001VFA7	VMIC001VFA7.000729	IC001VFZU	1353	1361	protestas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Protests in 2014	conflict	demonstrate	marchprotestpoliticalgathering	none	starton	2014-xx-xx	endon	2014-xx-xx
IC001VFA7	VMIC001VFA7.000763	IC001VFZU	1363	1371	violentas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Violence at protests in 2014	conflict	attack	unspecified	none	starton	2014-xx-xx	endon	2014-xx-xx
IC001VFA7	VMIC001VFA7.000844	IC001VFZU	1353	1361	protestas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Protests in 2015	conflict	demonstrate	marchprotestpoliticalgathering	none	starton	2015-xx-xx	endon	2015-xx-xx
IC001VFA7	VMIC001VFA7.000878	IC001VFZU	1363	1371	violentas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Violence at protests in 2015	conflict	attack	unspecified	none	starton	2015-xx-xx	endon	2015-xx-xx
IC001VFA7	VMIC001VFA7.000959	IC001VFZU	1353	1361	protestas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Protests in 2017	conflict	demonstrate	marchprotestpoliticalgathering	none	starton	2017-xx-xx	endon	2017-xx-xx
IC001VFA7	VMIC001VFA7.000993	IC001VFZU	1363	1371	violentas	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Violence at protests in 2017	conflict	attack	unspecified	none	starton	2017-xx-xx	endon	2017-xx-xx
IC001VFA7	VMIC001VFA7.001121	IC001VFZU	2192	2198	captura	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oswaldo Gabriel Castillo captured	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.001202	IC001VFZU	2325	2334	magnicidio	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oswaldo Gabriel Castillo tried to carry out the magnicide	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.001283	IC001VFZU	2374	2380	captura	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oswaldo Gabriel Castillo Lunar captured	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.001411	IC001VFZU	2749	2754	ataque	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The attack against Maduro	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.001505	IC001VFZU	2868	2877	magnicidio	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Borges didn't participate in the magnicide attempt	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.001539	IC001VFZU	2924	2931	detenido	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Wilder Anderson Vásquez Velásquez arrested	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.001573	IC001VFZU	3095	3104	magnicidio	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	The failed magnicide	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.001641	IC001VFZU	3215	3224	alquilados	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Vehicles rented for the operation	transaction	transferownership	borrowlend	none	startbefore	2018-08-04	endbefore	2018-08-04
IC001VFA7	VMIC001VFA7.001675	IC001VFZU	3271	3277	pagados	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Vehicles payed for perhaps by a business partner of Julio Vélez	transaction	transfermoney	unspecified	none	startbefore	2018-08-04	endbefore	2018-08-04
IC001VFA7	VMIC001VFA7.001803	IC001VFZU	3445	3453	asesinato	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Murder of Robert Serra (attack)	conflict	attack	unspecified	none	starton	2014-xx-xx	endon	2014-xx-xx
IC001VFA7	VMIC001VFA7.001837	IC001VFZU	3445	3453	asesinato	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Murder of Robert Serra (death)	life	die	deathcausedbyviolentevents	none	starton	2014-xx-xx	endon	2014-xx-xx
IC001VFA7	VMIC001VFA7.001965	IC001VFZU	3524	3533	capturados	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Rafael Ernesto Díaz Cuello captured	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.002046	IC001VFZU	3662	3667	vendía	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Rafael Ernesto Díaz Cuello sold information to Colombian intelligence agents	transaction	transfermoney	payforservice	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.002187	IC001VFA9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	49.561	55.955	EMPTY_NA	EMPTY_NA	Attempted killing of Maduro (attack)	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.002396	IC001VFA9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	49.599	55.378	EMPTY_NA	EMPTY_NA	Multiple killings (attack)	conflict	attack	unspecified	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.002417	IC001VFA9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	49.599	55.378	EMPTY_NA	EMPTY_NA	Multiple killings (death)	life	die	deathcausedbyviolentevents	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFA7	VMIC001VFA7.002438	IC001VFA9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	55.838	59.568	EMPTY_NA	EMPTY_NA	The attack against Maduro	conflict	attack	unspecified	none	starton	2018-08-04	endon	2018-08-04
IC001VFA7	VMIC001VFA7.002472	IC001VFA9	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	55.838	59.568	EMPTY_NA	EMPTY_NA	Three of the presumed planners of the attack against Maduro arrested	justice	arrestjaildetain	arrestjaildetain	none	startbefore	2018-10-17	endbefore	2018-10-17
IC001VFH8	VMIC001VFH8.000037	IC001VFHC	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	127.815	132.812	EMPTY_NA	EMPTY_NA	Soldiers Disbanding	movement	transportperson	evacuationrescue	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001VFH8	VMIC001VFH8.000071	IC001VFHC	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	157.708	164.115	EMPTY_NA	EMPTY_NA	Drone Destruction Collision	artifactexistence	damagedestroy	damage	none	startunk	EMPTY_NA	endunk	EMPTY_NA
